filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260904060307193.csv,2026-09-04 06:03:07,-0.0076,-0.0123
SaveOnEvent_ALL_20260904060646432.csv,2026-09-04 06:06:46,-0.0156,-0.0073
SaveOnEvent_ALL_20260904061021381.csv,2026-09-04 06:10:21,-0.003,-0.0159
SaveOnEvent_ALL_20260904061209956.csv,2026-09-04 06:12:09,-0.0074,-0.0177
SaveOnEvent_ALL_20260904062952217.csv,2026-09-04 06:29:52,-0.0208,-0.0125
SaveOnEvent_ALL_20260904062954199.csv,2026-09-04 06:29:54,-0.01,-0.0185
SaveOnEvent_ALL_20260904063453323.csv,2026-09-04 06:34:53,-0.0076,-0.0135
SaveOnEvent_ALL_20260904063725432.csv,2026-09-04 06:37:25,-0.0036,-0.0249
SaveOnEvent_ALL_20260904064221341.csv,2026-09-04 06:42:21,-0.0092,-0.0129
SaveOnEvent_ALL_20260904064745482.csv,2026-09-04 06:47:45,-0.0048,-inf
SaveOnEvent_ALL_20260904065101236.csv,2026-09-04 06:51:01,-0.0054,-0.0119
SaveOnEvent_ALL_20260904070924041.csv,2026-09-04 07:09:24,-0.0066,-0.0131
SaveOnEvent_ALL_20260904072122467.csv,2026-09-04 07:21:22,-0.0086,-0.0035
SaveOnEvent_ALL_20260904072620690.csv,2026-09-04 07:26:20,-0.002,-0.0125
SaveOnEvent_ALL_20260904073839678.csv,2026-09-04 07:38:39,-0.0042,-0.0025
SaveOnEvent_ALL_20260904074155133.csv,2026-09-04 07:41:55,-0.0126,-0.0137
SaveOnEvent_ALL_20260904075342155.csv,2026-09-04 07:53:42,-0.0026,-0.0169
SaveOnEvent_ALL_20260904075345862.csv,2026-09-04 07:53:45,-0.0118,-0.0083
SaveOnEvent_ALL_20260904075840689.csv,2026-09-04 07:58:40,-inf,-0.0105
SaveOnEvent_ALL_20260904080701717.csv,2026-09-04 08:07:01,-0.0106,-0.0023
SaveOnEvent_ALL_20260904081505328.csv,2026-09-04 08:15:05,-0.0154,-0.0037
SaveOnEvent_ALL_20260904081855957.csv,2026-09-04 08:18:55,-0.0216,-0.0157
SaveOnEvent_ALL_20260904082658123.csv,2026-09-04 08:26:58,-0.0146,-0.0141
SaveOnEvent_ALL_20260904083245844.csv,2026-09-04 08:32:45,-0.0098,-0.0127
SaveOnEvent_ALL_20260904083353284.csv,2026-09-04 08:33:53,-0.0034,-0.0139
SaveOnEvent_ALL_20260904083355137.csv,2026-09-04 08:33:55,-0.0062,-0.0025
SaveOnEvent_ALL_20260904083727302.csv,2026-09-04 08:37:27,-0.005,-0.0107
SaveOnEvent_ALL_20260904084152778.csv,2026-09-04 08:41:52,-0.0222,-0.0045
SaveOnEvent_ALL_20260904085013319.csv,2026-09-04 08:50:13,-0.0464,-0.0093
SaveOnEvent_ALL_20260904085118183.csv,2026-09-04 08:51:18,-0.0062,-0.0047
SaveOnEvent_ALL_20260904090430063.csv,2026-09-04 09:04:30,-0.0064,-0.0059
SaveOnEvent_ALL_20260904090511838.csv,2026-09-04 09:05:11,-0.0064,-0.0093
SaveOnEvent_ALL_20260904091115802.csv,2026-09-04 09:11:15,-0.0084,-0.0135
SaveOnEvent_ALL_20260904091347085.csv,2026-09-04 09:13:47,-0.0094,-0.0037
SaveOnEvent_ALL_20260904092808033.csv,2026-09-04 09:28:08,-0.0072,-0.0179
SaveOnEvent_ALL_20260904093134329.csv,2026-09-04 09:31:34,-0.002,-0.0015
SaveOnEvent_ALL_20260904093254205.csv,2026-09-04 09:32:54,-0.0026,-0.0045
SaveOnEvent_ALL_20260904094157524.csv,2026-09-04 09:41:57,-0.008,-0.0129
SaveOnEvent_ALL_20260904094827715.csv,2026-09-04 09:48:27,-0.0126,-0.0127
SaveOnEvent_ALL_20260904095411391.csv,2026-09-04 09:54:11,-0.0168,-0.0111
SaveOnEvent_ALL_20260904100241392.csv,2026-09-04 10:02:41,-0.0112,-0.0127
SaveOnEvent_ALL_20260904102805601.csv,2026-09-04 10:28:05,-0.0126,-0.0097
SaveOnEvent_ALL_20260904103000042.csv,2026-09-04 10:30:00,-0.0144,-0.0235
SaveOnEvent_ALL_20260904103408353.csv,2026-09-04 10:34:08,-0.0044,-0.0021
SaveOnEvent_ALL_20260904103420495.csv,2026-09-04 10:34:20,-0.037,-0.0129
SaveOnEvent_ALL_20260904103422294.csv,2026-09-04 10:34:22,-0.012,-0.0123
SaveOnEvent_ALL_20260904104223972.csv,2026-09-04 10:42:23,-0.0226,-0.0173
SaveOnEvent_ALL_20260904104525004.csv,2026-09-04 10:45:25,-0.0144,-0.0229
SaveOnEvent_ALL_20260904104632579.csv,2026-09-04 10:46:32,-0.0152,-0.0037
SaveOnEvent_ALL_20260904104737269.csv,2026-09-04 10:47:37,-0.009,-0.0045
SaveOnEvent_ALL_20260904110739516.csv,2026-09-04 11:07:39,-0.0086,-0.0171
SaveOnEvent_ALL_20260904112431205.csv,2026-09-04 11:24:31,-0.0038,-0.0103
SaveOnEvent_ALL_20260904112507478.csv,2026-09-04 11:25:07,-0.0032,-0.0085
SaveOnEvent_ALL_20260904114018449.csv,2026-09-04 11:40:18,-0.003,-0.0043
SaveOnEvent_ALL_20260904114940238.csv,2026-09-04 11:49:40,-0.0158,-0.0109
SaveOnEvent_ALL_20260904115129363.csv,2026-09-04 11:51:29,-0.0028,-0.0125
SaveOnEvent_ALL_20260904120423150.csv,2026-09-04 12:04:23,-0.0082,-0.0095
SaveOnEvent_ALL_20260904121109821.csv,2026-09-04 12:11:09,-0.0028,-0.0115
