filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260908004243780.csv,2026-09-08 00:42:43,-0.0108,-0.0007
SaveOnEvent_ALL_20260908004253541.csv,2026-09-08 00:42:53,-0.0038,-0.0017
SaveOnEvent_ALL_20260908004300249.csv,2026-09-08 00:43:00,-0.0064,-0.0005
SaveOnEvent_ALL_20260908004316258.csv,2026-09-08 00:43:16,-0.0008,-0.0097
SaveOnEvent_ALL_20260908004318904.csv,2026-09-08 00:43:18,-0.0058,-0.0009
SaveOnEvent_ALL_20260908004331129.csv,2026-09-08 00:43:31,-0.0062,-0.0011
SaveOnEvent_ALL_20260908004331615.csv,2026-09-08 00:43:31,-0.001,-0.0197
SaveOnEvent_ALL_20260908004339954.csv,2026-09-08 00:43:39,-0.0022,-0.0031
SaveOnEvent_ALL_20260908004340430.csv,2026-09-08 00:43:40,-0.0042,-0.0011
SaveOnEvent_ALL_20260908004344954.csv,2026-09-08 00:43:44,-0.0202,-0.0013
SaveOnEvent_ALL_20260908004347711.csv,2026-09-08 00:43:47,-0.0026,-0.0031
SaveOnEvent_ALL_20260908004348687.csv,2026-09-08 00:43:48,-0.0016,-0.0033
SaveOnEvent_ALL_20260908004358078.csv,2026-09-08 00:43:58,-0.0014,-0.0033
SaveOnEvent_ALL_20260908004409995.csv,2026-09-08 00:44:09,-0.0056,-0.0067
SaveOnEvent_ALL_20260908004417087.csv,2026-09-08 00:44:17,-0.001,-0.0095
SaveOnEvent_ALL_20260908004420258.csv,2026-09-08 00:44:20,-0.0006,-0.0057
SaveOnEvent_ALL_20260908004437859.csv,2026-09-08 00:44:37,-0.0006,-0.0089
SaveOnEvent_ALL_20260908004458929.csv,2026-09-08 00:44:58,-0.0004,-0.0133
SaveOnEvent_ALL_20260908004515775.csv,2026-09-08 00:45:15,-0.0014,-0.0173
SaveOnEvent_ALL_20260908004517486.csv,2026-09-08 00:45:17,-0.0002,-0.0063
SaveOnEvent_ALL_20260908004518867.csv,2026-09-08 00:45:18,-0.0064,-0.0073
SaveOnEvent_ALL_20260908004519355.csv,2026-09-08 00:45:19,-0.0014,-0.0113
SaveOnEvent_ALL_20260908004529006.csv,2026-09-08 00:45:29,-0.0034,-0.0037
SaveOnEvent_ALL_20260908004535399.csv,2026-09-08 00:45:35,-0.0074,-0.0083
SaveOnEvent_ALL_20260908004540438.csv,2026-09-08 00:45:40,-0.0006,-0.0093
SaveOnEvent_ALL_20260908004540968.csv,2026-09-08 00:45:40,-0.0036,-0.0043
SaveOnEvent_ALL_20260908004541431.csv,2026-09-08 00:45:41,-0.006,-0.0067
SaveOnEvent_ALL_20260908004541923.csv,2026-09-08 00:45:41,-0.0058,-0.0077
SaveOnEvent_ALL_20260908004544184.csv,2026-09-08 00:45:44,-0.0004,-0.0193
SaveOnEvent_ALL_20260908004553566.csv,2026-09-08 00:45:53,-0.0202,-0.0227
SaveOnEvent_ALL_20260908004554043.csv,2026-09-08 00:45:54,-0.0038,-0.0043
SaveOnEvent_ALL_20260908004557809.csv,2026-09-08 00:45:57,-0.0016,-0.0031
SaveOnEvent_ALL_20260908004608049.csv,2026-09-08 00:46:08,-0.0052,-0.0007
SaveOnEvent_ALL_20260908004614927.csv,2026-09-08 00:46:14,-0.0028,-0.0035
SaveOnEvent_ALL_20260908004616246.csv,2026-09-08 00:46:16,-0.0064,-0.0071
SaveOnEvent_ALL_20260908004619310.csv,2026-09-08 00:46:19,-0.0138,-0.0003
SaveOnEvent_ALL_20260908004710856.csv,2026-09-08 00:47:10,-0.0118,-0.0013
SaveOnEvent_ALL_20260908004713174.csv,2026-09-08 00:47:13,-0.0004,-0.0103
SaveOnEvent_ALL_20260908004713658.csv,2026-09-08 00:47:13,-0.0014,-0.0151
SaveOnEvent_ALL_20260908004716599.csv,2026-09-08 00:47:16,-0.0014,-0.0039
SaveOnEvent_ALL_20260908004721504.csv,2026-09-08 00:47:21,-0.0116,-0.0013
SaveOnEvent_ALL_20260908004736568.csv,2026-09-08 00:47:36,-0.0082,-0.0011
SaveOnEvent_ALL_20260908004738540.csv,2026-09-08 00:47:38,-0.0012,-0.0033
SaveOnEvent_ALL_20260908004739030.csv,2026-09-08 00:47:39,-0.001,-0.0043
SaveOnEvent_ALL_20260908004809979.csv,2026-09-08 00:48:09,-0.001,-0.0099
SaveOnEvent_ALL_20260908004827632.csv,2026-09-08 00:48:27,-0.0116,-0.0113
SaveOnEvent_ALL_20260908004843287.csv,2026-09-08 00:48:43,-0.0006,-0.0031
SaveOnEvent_ALL_20260908004903115.csv,2026-09-08 00:49:03,-0.0134,-0.0017
SaveOnEvent_ALL_20260908004923000.csv,2026-09-08 00:49:23,-0.0006,-0.0135
SaveOnEvent_ALL_20260908004937166.csv,2026-09-08 00:49:37,-0.0012,-0.0033
SaveOnEvent_ALL_20260908004942563.csv,2026-09-08 00:49:42,-0.0012,-0.0179
SaveOnEvent_ALL_20260908004945418.csv,2026-09-08 00:49:45,-0.0128,-0.0017
SaveOnEvent_ALL_20260908004950962.csv,2026-09-08 00:49:50,-0.0012,-0.0045
SaveOnEvent_ALL_20260908005003497.csv,2026-09-08 00:50:03,-0.0046,-0.0015
SaveOnEvent_ALL_20260908005034346.csv,2026-09-08 00:50:34,-0.0004,-0.0031
SaveOnEvent_ALL_20260908005036179.csv,2026-09-08 00:50:36,-0.0008,-0.0071
SaveOnEvent_ALL_20260908005100085.csv,2026-09-08 00:51:00,-0.001,-0.0037
